product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,s*****n,2,negative,"{'Texture': 'nice', 'Coverage': 'good'}","I ORDERED 03 PETAL BUT INSTEAD THEY SEND ME THE WRONG PRODUCT. DEAR STAFF, PLEASE MAKE SURE TO DOUBLE CHECK CUSTOMER'S ORDER. I CANT RETURN/REFUND BECAUSE I URGENTLY NEED TO USE IT FOR MY EVENT, AND I DID USE IT CAUSE I HAD TO!! THIS SHADE IS ONE SHADE DARKER FOR ME. RITERALLY WASTED MY MONEY. Gosh",i ordered petal but instead they send me the wrong product dear staff please make sure to double check customer s order i cant return refund because i urgently need to use it for my event and i did use it cause i had to this shade is one shade darker for me riterally wasted my money gosh,ordered petal instead send wrong dear staff please make sure double check customer cant return refund urgently need event cause shade shade darker riterally wasted money gosh,"['ordered', 'petal', 'instead', 'send', 'wrong', 'dear', 'staff', 'please', 'make', 'sure', 'double', 'check', 'customer', 'cant', 'return', 'refund', 'urgently', 'need', 'event', 'cause', 'shade', 'shade', 'darker', 'riterally', 'wasted', 'money', 'gosh']"
cushion,a*****h,2,negative,"{'Texture': 'liquid cushion foundation', 'Coverage': 'transferproof and buildable covergae  ordered the full size cushion foundation but instead received the refill version😤even though the shade is correct, product quality is ok'}","ordered the full size cushion foundation but instead received the refill version😤even though the shade is correct, product quality is ok",ordered the full size cushion foundation but instead received the refill version even though the shade is correct product quality is ok,ordered full size cushion foundation instead refill version though shade correct quality,"['ordered', 'full', 'size', 'cushion', 'foundation', 'instead', 'refill', 'version', 'though', 'shade', 'correct', 'quality']"
cushion,y*****9,2,negative,{},"The delivery was fast but the order is not packaged well, slightly wear off at the side",the delivery was fast but the order is not packaged well slightly wear off at the side,fast packaged well slightly wear side,"['fast', 'packaged', 'well', 'slightly', 'wear', 'side']"
cushion,q*****b,2,negative,{},氧化够够力真的  Fast delivery Good customer service and excellent service,good customer service and excellent service,good customer service excellent service,"['good', 'customer', 'service', 'excellent', 'service']"
cushion,_*****0,2,negative,"{'Coverage': 'full coverage', 'Texture': 'drying'}","This cushion makes my skin look patchy despite skin prepping with skintific’s toner essence + numbuzin 1 purple soothing cream + sunscreen. I find the cushion not as hydrating and it accentuates my fine lines on my foreheads and makes my pores look huge! I did not love how it looked on my skin.   The first picture on the left is Skintific’s velvet matte cushion. Look how it accentuates my textured skin! The one on the right looks much better, I used Rare Beauty’s skin tint (same prep + base).   I’m going to stick with my rare beauty skin tint for now..",this cushion makes my skin look patchy despite skin prepping with skintific s toner essence numbuzin purple soothing cream sunscreen i find the cushion not as hydrating and it accentuates my fine lines on my foreheads and makes my pores look huge i did not love how it looked on my skin the first picture on the left is skintific s velvet matte cushion look how it accentuates my textured skin the one on the right looks much better i used rare beauty s skin tint same prep base i m going to stick with my rare beauty skin tint for now,cushion make skin look patchy despite skin prepping toner essence numbuzin purple soothing cream sunscreen find cushion hydrating accentuates fine line forehead make pore look huge love looked skin picture left velvet matte cushion look accentuates textured skin right look better rare beauty skin tint prep base going stick rare beauty skin tint,"['cushion', 'make', 'skin', 'look', 'patchy', 'despite', 'skin', 'prepping', 'toner', 'essence', 'numbuzin', 'purple', 'soothing', 'cream', 'sunscreen', 'find', 'cushion', 'hydrating', 'accentuates', 'fine', 'line', 'forehead', 'make', 'pore', 'look', 'huge', 'love', 'looked', 'skin', 'picture', 'left', 'velvet', 'matte', 'cushion', 'look', 'accentuates', 'textured', 'skin', 'right', 'look', 'better', 'rare', 'beauty', 'skin', 'tint', 'prep', 'base', 'going', 'stick', 'rare', 'beauty', 'skin', 'tint']"
cushion,s*****9,2,negative,"{'s': 'i dont opt for posting back to them as i dont have time to go for postage, so i just opt to use the shade they sent me.'}","So disappointed with the cs cause they sent me a wrong code and i need to post back to them which is a hustle for me. You need to check first before posting. Dah lah ive been buying from them for few times. I know its a human error but still i cant accept it.   p/s: i dont opt for posting back to them as i dont have time to go for postage, so i just opt to use the shade they sent me.",so disappointed with the cs cause they sent me a wrong code and i need to post back to them which is a hustle for me you need to check first before posting dah lah ive been buying from them for few times i know its a human error but still i cant accept it p s i dont opt for posting back to them as i dont have time to go for postage so i just opt to use the shade they sent me,disappointed cause sent wrong code need post back hustle need check posting dah lah ive buying time know human error cant accept dont opt posting back dont postage opt shade sent,"['disappointed', 'cause', 'sent', 'wrong', 'code', 'need', 'post', 'back', 'hustle', 'need', 'check', 'posting', 'dah', 'lah', 'ive', 'buying', 'time', 'know', 'human', 'error', 'cant', 'accept', 'dont', 'opt', 'posting', 'back', 'dont', 'postage', 'opt', 'shade', 'sent']"
cushion,h*****3,2,negative,"{'Texture': 'smooth like riding a bicycle on marble.', 'Coverage': 'can be wore in the whole body'}","My mother bought this for herself as it says it can cover acne. Tried it and nope, just covers a little bit of acne.",my mother bought this for herself as it says it can cover acne tried it and nope just covers a little bit of acne,mother say cover acne tried nope cover little bit acne,"['mother', 'say', 'cover', 'acne', 'tried', 'nope', 'cover', 'little', 'bit', 'acne']"
cushion,d*****5,2,negative,{},"doesn't look like the same like what it said during live that we using it can close the pores... When apply on the face, it become so uneven... Pores become more obvious despite i applied it properly 😓😢",doesn t look like the same like what it said during live that we using it can close the pores when apply on the face it become so uneven pores become more obvious despite i applied it properly,look like like said live close pore apply face become uneven pore become obvious despite applied properly,"['look', 'like', 'like', 'said', 'live', 'close', 'pore', 'apply', 'face', 'become', 'uneven', 'pore', 'become', 'obvious', 'despite', 'applied', 'properly']"
cushion,l*****n,2,negative,{},"The rave ratings by KOL including soimjenn….the texture is like waterproof, matte finishing. Not too bad until I washed the padding and let it dry, look at the ants surrounding it. I wonder what’s attracting the ants 🐜 scary",the rave ratings by kol including soimjenn the texture is like waterproof matte finishing not too bad until i washed the padding and let it dry look at the ants surrounding it i wonder what s attracting the ants scary,rave rating kol including soimjenn texture like waterproof matte finishing bad washed padding let dry look ant surrounding wonder attracting ant scary,"['rave', 'rating', 'kol', 'including', 'soimjenn', 'texture', 'like', 'waterproof', 'matte', 'finishing', 'bad', 'washed', 'padding', 'let', 'dry', 'look', 'ant', 'surrounding', 'wonder', 'attracting', 'ant', 'scary']"
cushion,9*****i,2,negative,"{'Texture': 'thick, not easy to blend', 'Coverage': 'med leaning high'}","Bad for my combi oily skin. Made me break out. Patchy, separates, creases even with skin prep. Tak suka. My skin became oily wayyy to fast with this, especially at the tzone. After a few hours, looks cakey and patchy on my skin, and like ive been wearing powder/too much make-up. I wish i didnt buy",bad for my combi oily skin made me break out patchy separates creases even with skin prep tak suka my skin became oily wayyy to fast with this especially at the tzone after a few hours looks cakey and patchy on my skin and like ive been wearing powder too much make up i wish i didnt buy,bad combi oily skin made break patchy separate crease skin prep tak suka skin became oily wayyy fast especially tzone hour look cakey patchy skin like ive wearing powder make wish didnt,"['bad', 'combi', 'oily', 'skin', 'made', 'break', 'patchy', 'separate', 'crease', 'skin', 'prep', 'tak', 'suka', 'skin', 'became', 'oily', 'wayyy', 'fast', 'especially', 'tzone', 'hour', 'look', 'cakey', 'patchy', 'skin', 'like', 'ive', 'wearing', 'powder', 'make', 'wish', 'didnt']"
cushion,s*****_,2,negative,{},"the packaging is nice, everything is good, but skintific cushion isn't for me unfortunately",the everything is good but skintific cushion isn t for me unfortunately,everything good cushion unfortunately,"['everything', 'good', 'cushion', 'unfortunately']"
cushion,r*****8,2,negative,{},It's not matte at all. It will simply wiped off your face when you bump into something.,it s not matte at all it will simply wiped off your face when you bump into something,matte simply wiped face bump something,"['matte', 'simply', 'wiped', 'face', 'bump', 'something']"
cushion,w*****3,2,negative,{},Too yellowish even I bought the second fairer colour. Too dry and easy to fade.,too yellowish even i bought the second fairer colour too dry and easy to fade,yellowish fairer colour dry easy fade,"['yellowish', 'fairer', 'colour', 'dry', 'easy', 'fade']"
cushion,g*****n,2,negative,{},The product can stain the mask if we put it on with mask on.,the product can stain the mask if we put it on with mask on,stain mask put mask,"['stain', 'mask', 'put', 'mask']"
cushion,n*****5,2,negative,{'Texture': 'not suitable shade for me☹️'},suitable shade for me☹️,suitable shade for me,suitable shade,"['suitable', 'shade']"
cushion,l*****9,2,negative,{},"Order 02 , but received 01",order but received,,[]
cushion,z*****l,2,negative,{},"My honest opinion; i guess this brand doesn't suits me. I find it's really hard to remove my makeup after applying this despite using double cleansing (oil and foam cleanser).Sorry, I am not going to buy again.",my honest opinion i guess this brand doesn t suits me i find it s really hard to remove my makeup after applying this despite using double cleansing oil and foam cleanser sorry i am not going to buy again,honest opinion guess brand suit find hard remove makeup applying despite double cleansing oil foam cleanser sorry going,"['honest', 'opinion', 'guess', 'brand', 'suit', 'find', 'hard', 'remove', 'makeup', 'applying', 'despite', 'double', 'cleansing', 'oil', 'foam', 'cleanser', 'sorry', 'going']"
cushion,d*****o,2,negative,{},"I'm oily combination skin. I think it's overhyped or maybe I don't know how to use.. Cannot dab too many times as it will appear very thick & cakey on your face. Tried few attempts, still end up with cakey & crease lines after 2-3hours. Texture too matte, does not look natural on the makeup when you view from near, patchy after few hours. Had high expectation on this product for the price I paid",i m oily combination skin i think it s overhyped or maybe i don t know how to use cannot dab too many times as it will appear very thick cakey on your face tried few attempts still end up with cakey crease lines after hours texture too matte does not look natural on the makeup when you view from near patchy after few hours had high expectation on this product for the price i paid,oily combination skin think overhyped maybe know dab many time appear thick cakey face tried attempt end cakey crease line hour texture matte look natural makeup view near patchy hour high expectation paid,"['oily', 'combination', 'skin', 'think', 'overhyped', 'maybe', 'know', 'dab', 'many', 'time', 'appear', 'thick', 'cakey', 'face', 'tried', 'attempt', 'end', 'cakey', 'crease', 'line', 'hour', 'texture', 'matte', 'look', 'natural', 'makeup', 'view', 'near', 'patchy', 'hour', 'high', 'expectation', 'paid']"
